80.076329	 37.343053
203.918525	 36.104631
203.299314	 164.900515
83.172384	 161.804460
102.367925	 58.396226
182.865352	 57.777015
184.103774	 145.704974
102.367925	 143.228130
120.944254	 77.591767
164.908233	 76.972556
164.908233	 124.032590
120.325043	 124.651801
83.791595	 174.807890
202.060892	 177.284734
201.441681	 299.269297
85.649228	 293.696398
103.606346	 194.003431
183.484563	 196.480274
182.865352	 280.073756
103.606346	 275.739280
120.944254	 214.437393
164.289022	 214.437393
163.669811	 259.639794
120.944254	 257.162950
332.714408	 34.866209
471.417667	 35.485420
465.225557	 171.092624
329.618353	 167.996569
354.386792	 57.157804
447.268439	 56.538593
443.553173	 151.277873
350.052316	 148.801029
372.963122	 78.830189
424.976844	 78.210978
423.119211	 128.367067
372.343911	 127.128645
