166.969880	 186.179002
166.969880	 172.585198
179.945783	 172.585198
180.563683	 186.179002
169.441480	 184.325301
169.441480	 175.056799
178.092083	 175.056799
178.709983	 184.943201
171.295181	 181.853701
171.295181	 176.910499
176.238382	 176.910499
176.238382	 181.853701
182.417384	 186.796902
182.417384	 173.203098
195.393287	 173.203098
194.775387	 186.179002
183.653184	 184.325301
183.653184	 175.056799
193.539587	 175.056799
192.921687	 184.325301
186.124785	 182.471601
186.742685	 176.910499
191.067986	 176.910499
191.067986	 182.471601
167.587780	 159.609294
166.969880	 145.397590
180.563683	 146.015491
180.563683	 158.991394
169.441480	 157.137694
169.441480	 148.487091
178.709983	 147.869191
178.709983	 157.755594
171.913081	 155.283993
171.913081	 150.340792
176.238382	 150.340792
176.238382	 155.283993
