428.959552	 263.416523
439.463855	 286.278830
406.097246	 286.896730
397.446644	 264.034423
426.487952	 267.123924
433.284854	 282.571429
409.186747	 282.571429
403.007745	 267.123924
422.162651	 271.449225
425.252151	 278.246127
414.747849	 278.864028
410.422547	 271.449225
391.885542	 264.034423
399.918244	 285.660929
367.169535	 286.896730
360.990534	 264.034423
389.413941	 267.123924
394.975043	 281.953528
370.259036	 282.571429
367.169535	 267.741824
384.470740	 271.449225
386.942341	 279.481928
374.584337	 278.864028
372.730637	 270.831325
451.203959	 310.994836
464.179862	 337.564544
425.252151	 338.182444
414.129948	 310.994836
448.114458	 315.320138
457.382960	 332.621343
428.341652	 333.857143
421.544750	 314.702238
442.553356	 319.645439
446.878657	 327.678141
434.520654	 329.531842
429.577453	 319.645439
