45.861446	 332.621343
45.861446	 299.254733
79.845955	 298.636833
79.845955	 332.621343
51.422547	 327.678141
51.422547	 304.197935
74.902754	 302.962134
74.902754	 327.060241
56.365749	 320.881239
56.983649	 309.759036
69.341652	 309.759036
69.341652	 321.499139
82.935456	 332.003442
83.553356	 297.401033
116.302065	 298.636833
116.302065	 332.003442
87.878657	 327.060241
89.114458	 303.580034
111.976764	 302.962134
111.976764	 327.678141
94.057659	 320.263339
94.675559	 308.523236
106.415663	 309.141136
106.415663	 320.881239
45.861446	 264.034423
45.861446	 230.667814
79.845955	 230.667814
80.463855	 262.798623
51.422547	 259.091222
51.422547	 236.228916
74.902754	 234.375215
75.520654	 259.091222
56.983649	 252.912220
56.983649	 242.407917
69.341652	 241.172117
69.341652	 252.912220
