410.422547	 254.148021
415.983649	 281.953528
384.470740	 282.571429
380.145439	 254.148021
407.333046	 258.473322
411.040448	 278.246127
388.178141	 278.864028
385.706540	 258.473322
402.389845	 263.416523
404.243546	 273.302926
394.357143	 273.302926
392.503442	 264.034423
375.820138	 252.912220
380.145439	 281.953528
349.250430	 281.953528
347.396730	 252.294320
372.730637	 257.855422
375.202238	 278.246127
354.193632	 277.628227
351.722031	 257.237522
367.787435	 262.798623
369.023236	 272.685026
358.518933	 272.685026
357.283133	 262.798623
420.926850	 314.702238
427.723752	 346.215146
393.121343	 345.597246
388.796041	 314.702238
417.219449	 318.409639
421.544750	 341.889845
397.446644	 342.507745
394.357143	 318.409639
412.276248	 324.588640
414.129948	 336.328744
402.389845	 336.328744
400.536145	 324.588640
