128.660069	 234.993115
128.660069	 218.927711
145.343373	 218.927711
145.343373	 234.375215
130.513769	 233.139415
131.131670	 220.781411
142.871773	 220.163511
142.253873	 232.521515
134.221170	 230.049914
133.603270	 224.488812
139.164372	 224.488812
139.782272	 230.049914
147.197074	 235.611015
147.814974	 218.927711
163.880379	 218.927711
163.880379	 235.611015
149.050775	 233.757315
149.668675	 221.399312
161.408778	 221.399312
160.790878	 233.139415
152.758176	 230.049914
152.758176	 224.488812
158.319277	 224.488812
158.937177	 230.049914
129.277969	 201.008606
129.277969	 184.943201
146.579174	 184.943201
145.343373	 201.626506
131.131670	 199.154905
131.131670	 187.414802
142.871773	 188.032702
142.871773	 199.772806
134.221170	 196.065404
134.221170	 189.886403
140.400172	 189.886403
140.400172	 196.065404
