451.821859	 42.208262
451.821859	 60.745267
432.666954	 61.363167
432.666954	 42.826162
449.968158	 44.679862
449.968158	 57.655766
435.138554	 58.891566
435.138554	 45.297762
445.024957	 49.005164
445.024957	 55.184165
439.463855	 55.184165
439.463855	 49.005164
429.577453	 42.826162
429.577453	 61.363167
411.040448	 61.363167
411.658348	 43.444062
427.105852	 45.915663
427.105852	 58.891566
414.129948	 59.509466
413.512048	 45.297762
423.398451	 49.623064
423.398451	 55.184165
417.219449	 55.184165
417.837349	 49.005164
451.821859	 80.518072
451.821859	 99.055077
432.666954	 99.055077
432.666954	 80.518072
449.350258	 82.989673
449.350258	 95.965577
435.138554	 95.965577
435.138554	 82.989673
445.642857	 86.697074
445.024957	 92.876076
438.845955	 92.876076
438.845955	 86.697074
