210.840792	 150.340792
269.541308	 150.340792
269.541308	 210.277108
210.840792	 209.041308
220.109294	 160.227194
259.654905	 160.227194
260.272806	 199.772806
220.727194	 200.390706
230.613597	 170.113597
250.386403	 170.113597
251.004303	 190.504303
230.613597	 189.886403
211.458692	 216.456110
268.923408	 215.838210
270.159208	 275.156627
211.458692	 275.774527
220.727194	 225.106713
260.272806	 225.724613
260.272806	 265.270224
220.727194	 265.888124
230.613597	 236.228916
250.386403	 235.611015
250.386403	 256.619621
230.613597	 256.001721
329.477625	 150.340792
387.560241	 150.340792
387.560241	 209.659208
329.477625	 209.659208
339.364028	 160.845095
378.291738	 158.991394
378.291738	 200.390706
338.746127	 199.772806
349.250430	 170.731497
368.405336	 170.113597
369.023236	 189.886403
348.632530	 189.886403
