86.024957	 338.800344
87.260757	 306.051635
118.773666	 306.051635
117.537866	 338.800344
91.586059	 333.239243
91.586059	 311.612737
113.830465	 310.994836
114.448365	 333.857143
96.529260	 328.913941
96.529260	 316.555938
108.269363	 316.555938
108.269363	 328.296041
121.863167	 338.800344
121.863167	 306.669535
153.376076	 305.433735
153.376076	 339.418244
126.806368	 333.857143
126.806368	 311.612737
149.050775	 311.612737
148.432874	 334.475043
131.131670	 328.913941
131.131670	 315.320138
142.871773	 315.320138
143.489673	 328.296041
88.496558	 273.302926
89.732358	 241.790017
121.245267	 241.172117
120.627367	 273.920826
93.439759	 269.595525
94.675559	 246.115318
116.302065	 246.733219
116.302065	 268.977625
99.000861	 263.416523
99.000861	 251.058520
110.740964	 251.058520
110.740964	 263.416523
