2031.669687	 193.462109
2028.480231	 311.471993
2092.269357	 289.145799
2082.700988	 145.620264
2315.531301	 158.378089
2318.720758	 308.282537
261.521417	 276.387974
290.226524	 1832.842669
2245.363262	 1813.705931
2270.878913	 330.608731
1278.957990	 282.766886
1039.748764	 636.796540
1192.842669	 1076.941516
768.644975	 1194.951400
280.658155	 1214.088138
1173.705931	 713.343493
1400.157331	 802.648270
2165.626853	 844.111203
1805.218287	 828.163921
2423.972817	 895.142504
1652.124382	 1411.834432
870.707578	 2005.073311
137.132619	 1794.569193
637.877265	 997.205107
1234.305601	 1325.719110
2462.246293	 1408.644975
1840.302306	 981.257825
934.496705	 534.733937
344.447282	 104.157331
255.142504	 439.050247
1090.780066	 697.396211
1974.259473	 907.900329
2408.025535	 994.015651
1900.901977	 1580.875618
1173.705931	 1842.411038
532.625206	 1328.908567
