1742.500000	 434.500000
1658.500000	 1402.500000
1942.500000	 1134.500000
2038.500000	 362.500000
534.500000	 322.500000
582.500000	 1110.500000
1070.500000	 282.500000
290.500000	 1046.500000
422.500000	 1338.500000
1102.500000	 1138.500000
1878.500000	 854.500000
2174.500000	 806.500000
2430.500000	 454.500000
1930.500000	 202.500000
1522.500000	 46.500000
894.500000	 78.500000
506.500000	 170.500000
150.500000	 250.500000
674.500000	 570.500000
1074.500000	 902.500000
1562.500000	 1070.500000
1738.500000	 1114.500000
2018.500000	 1170.500000
1922.500000	 1438.500000
1570.500000	 1646.500000
938.500000	 1210.500000
522.500000	 1386.500000
158.500000	 806.500000
378.500000	 234.500000
1074.500000	 302.500000
1138.500000	 790.500000
2078.500000	 770.500000
1774.500000	 294.500000
1326.500000	 598.500000
954.500000	 1066.500000
598.500000	 1514.500000
