1400.157331	 710.154036
1601.093081	 767.564250
1189.653213	 1060.994234
1189.653213	 828.163921
1403.346787	 885.574135
1393.778418	 1121.593904
1556.440692	 1175.814662
1470.325371	 949.363262
1419.294069	 757.995881
1004.664745	 853.679572
854.760297	 1086.509885
379.531301	 927.037068
720.803130	 576.196870
1173.705931	 521.976112
1674.450577	 502.839374
2175.195222	 821.785008
2197.521417	 1182.193575
1786.081549	 1379.939868
1521.356672	 1245.982702
1329.989292	 1121.593904
1122.674629	 946.173806
956.822900	 531.544481
1365.073311	 560.249588
1400.157331	 828.163921
1715.913509	 1073.752059
2258.121087	 942.984349
1869.007414	 681.448929
1553.251236	 518.786656
1062.074959	 407.155684
663.392916	 384.829489
593.224876	 777.132619
908.981054	 1070.562603
1275.768534	 1236.414333
1792.460461	 1427.781713
2114.595552	 1032.289127
1642.556013	 706.964580
